"","Site.Code","Subbasin","slope_Overall.Score","LRpval_Overall.Score","LRtrend_Overall.Score","MKtau_Overall.Score","MKSlope_Overall.Score","MKpval_Overall.Score","MKinter_Overall.Score","MKtrend_Overall.Score","slope_Tot_Richness_Score","LRpval_Tot_Richness_Score","LRtrend_Tot_Richness_Score","MKtau_Tot_Richness_Score","MKSlope_Tot_Richness_Score","MKpval_Tot_Richness_Score","MKinter_Tot_Richness_Score","MKtrend_Tot_Richness_Score","slope_E_Richness_Score","LRpval_E_Richness_Score","LRtrend_E_Richness_Score","MKtau_E_Richness_Score","MKSlope_E_Richness_Score","MKpval_E_Richness_Score","MKinter_E_Richness_Score","MKtrend_E_Richness_Score","slope_P_Richness_Score","LRpval_P_Richness_Score","LRtrend_P_Richness_Score","MKtau_P_Richness_Score","MKSlope_P_Richness_Score","MKpval_P_Richness_Score","MKinter_P_Richness_Score","MKtrend_P_Richness_Score","slope_T_Richness_Score","LRpval_T_Richness_Score","LRtrend_T_Richness_Score","MKtau_T_Richness_Score","MKSlope_T_Richness_Score","MKpval_T_Richness_Score","MKinter_T_Richness_Score","MKtrend_T_Richness_Score","slope_Cling_Richness_Score","LRpval_Cling_Richness_Score","LRtrend_Cling_Richness_Score","MKtau_Cling_Richness_Score","MKSlope_Cling_Richness_Score","MKpval_Cling_Richness_Score","MKinter_Cling_Richness_Score","MKtrend_Cling_Richness_Score","slope_LL_Richness_Score","LRpval_LL_Richness_Score","LRtrend_LL_Richness_Score","MKtau_LL_Richness_Score","MKSlope_LL_Richness_Score","MKpval_LL_Richness_Score","MKinter_LL_Richness_Score","MKtrend_LL_Richness_Score","slope_Intol_Richness_Score","LRpval_Intol_Richness_Score","LRtrend_Intol_Richness_Score","MKtau_Intol_Richness_Score","MKSlope_Intol_Richness_Score","MKpval_Intol_Richness_Score","MKinter_Intol_Richness_Score","MKtrend_Intol_Richness_Score","slope_Dom_Percent_Score","LRpval_Dom_Percent_Score","LRtrend_Dom_Percent_Score","MKtau_Dom_Percent_Score","MKSlope_Dom_Percent_Score","MKpval_Dom_Percent_Score","MKinter_Dom_Percent_Score","MKtrend_Dom_Percent_Score","slope_Pred_Percent_Score","LRpval_Pred_Percent_Score","LRtrend_Pred_Percent_Score","MKtau_Pred_Percent_Score","MKSlope_Pred_Percent_Score","MKpval_Pred_Percent_Score","MKinter_Pred_Percent_Score","MKtrend_Pred_Percent_Score","slope_Tol_Percent_Score","LRpval_Tol_Percent_Score","LRtrend_Tol_Percent_Score","MKtau_Tol_Percent_Score","MKSlope_Tol_Percent_Score","MKpval_Tol_Percent_Score","MKinter_Tol_Percent_Score","MKtrend_Tol_Percent_Score"
"828","08LIT2602","Little Bear Creek Subbasin",0.49440014001136,0.185059861175677,"none",0.204678362573099,0.457624932407131,0.234239263033982,-865.753455334988,"none",0.117365929285748,0.0572000959646878,"none",0.309941520467836,0.11904761904762,0.0669513097108521,-234.285714285716,"none",-0.0123003594011258,0.847117360306708,"none",-0.0292397660818713,0,0.880140290037592,4.28571428571429,"none",0.167592396840346,0.00471744077850441,"positive",0.368421052631579,0.142857142857143,0.0203543914488167,-281.714285714286,"positive",0.090054486748283,0.0592092321558251,"none",0.274853801169591,0.0735294117647059,0.0872713798247653,-144.191176470588,"none",0.0870917450795739,0.0454067212995752,"positive",0.280701754385965,0.0840336134453779,0.0953221614763157,-163.193277310924,"none",0.141009686533034,0.0659600949902144,"none",0.269005847953216,0.138888888888889,0.106973368880372,-271.944444444444,"none",0.0225826910880084,0.679019603731646,"none",0.0818713450292398,0,0.631496915645964,1.42857142857143,"none",-0.124307360175854,0.158720075494457,"none",-0.245614035087719,-0.0854700854700854,0.140216425976435,180.796221322537,"none",0.0604773009253017,0.557027866936034,"none",0.064327485380117,0.0256410256410254,0.725043587991341,-47.0897435897431,"none",-0.0551663769119525,0.266828213963239,"none",-0.0584795321637427,-0.0206718346253229,0.752026935889256,50.5064599483202,"none"
"847","08LIT2603","Little Bear Creek Subbasin",0.797748607249592,0.0655181698458046,"none",0.252631578947368,0.621648707762721,0.1272886922566,-1198.25723228738,"none",0.0479202606862139,0.497724539691179,"none",0.115789473684211,0.0328798185941046,0.49059752098347,-61.6468253968259,"none",0.0201721478317167,0.789879395555077,"none",0.0210526315789474,0,0.919779704476229,2.85714285714286,"none",0.0789543342734782,0.362844952662013,"none",0.0421052631578947,0,0.815435438717928,5.71428571428571,"none",0.0204459778927862,0.751962448627195,"none",0.068421052631579,0,0.68418413109749,3.75,"none",0.065772906824218,0.232229424693325,"none",0.189473684210526,0.0677244582043338,0.249732105017299,-131.001354489163,"none",0.111175004792021,0.156703490546157,"none",0.221052631578947,0.0863095238095238,0.170617077449872,-167.447916666667,"none",0.0813275281360406,0.028181772561911,"positive",0.342105263157895,0,0.021676612645317,0.714285714285715,"positive",0.0379849801275635,0.636824558166192,"none",0.110526315789474,0.0716374269005848,0.516191356502079,-137.298976608187,"none",0.140825222385508,0.135324088083885,"none",0.242105263157895,0.132323232323233,0.142881990915541,-261.244949494951,"none",0.193170244300045,0.00578168994071931,"positive",0.352631578947368,0.132219201986643,0.0321572348966755,-257.021376556259,"positive"
"867","08LIT2682","Little Bear Creek Subbasin",0.55667814679996,0.056767892954691,"none",0.333333333333333,0.744539773840561,0.0371976937291238,-1450.7330209454,"positive",0.0763316028516551,0.135879818239526,"none",0.252380952380952,0.0793650793650796,0.112631114102201,-154.52380952381,"none",-0.0532585138018536,0.398660905630326,"none",-0.119047619047619,0,0.454646339256636,5.71428571428571,"none",0.197493321684786,0.00417024066757803,"positive",0.414285714285714,0.19047619047619,0.0076103234614524,-379.142857142856,"positive",0.0260202281547689,0.536125700564798,"none",0.133333333333333,0,0.38516929130252,5,"none",0.113420176961765,0.0114589884545083,"positive",0.357142857142857,0.117647058823529,0.0234866688189908,-229.764705882353,"positive",0.0683582265082924,0.107761384245676,"none",0.214285714285714,0,0.144752709841716,3.75,"none",0.0624149459854502,0.129489529120409,"none",0.228571428571429,0,0.124210457909194,1.42857142857143,"none",0.0720007317678741,0.249936340426711,"none",0.19047619047619,0.0677387914230013,0.232136544354105,-127.703216374268,"none",0.0483424150953265,0.385880939850247,"none",0.142857142857143,0.0629960317460314,0.380752649699372,-124.19990079365,"none",-0.0544449884081038,0.486416033701525,"none",-0.0904761904761905,-0.0602928509905254,0.586584212796704,128.423772609819,"none"
"888","08LIT2685","Little Bear Creek Subbasin",0.337605079383478,0.474067193988068,"none",0.0718954248366013,0.270592882875989,0.704853461217842,-496.843802535302,"none",0.0915039929015111,0.211196244707213,"none",0.235294117647059,0.0680272108843529,0.17782460227288,-132.074829931971,"none",0.037433451641541,0.58373050907213,"none",0.0588235294117647,0,0.753008719941066,5,"none",0.0324423247560041,0.650844636278421,"none",0.065359477124183,0,0.716447689025194,2.85714285714286,"none",0.00558035714285145,0.888115720589541,"none",0.0196078431372549,0,0.926934837036496,5,"none",0.124908659115825,0.00327123942511355,"positive",0.457516339869281,0.11764705882353,0.00732357265449455,-230.176470588237,"positive",0.00970496894410981,0.897783218347737,"none",-0.0261437908496732,0,0.905554850394487,3.75,"none",-0.0152506654835796,0.674739204928643,"none",-0.0784313725490196,0,0.613634833373036,1.42857142857143,"none",-0.0133485888634561,0.912442106618278,"none",-0.0588235294117647,-0.0233918128654981,0.761096541268301,55.4152046783646,"none",-0.00228605935128122,0.964219979416617,"none",-0.0196078431372549,0,0.939410913698732,1.88888888888888,"none",0.0669166385799501,0.620261914190424,"none",0.183006535947712,0.0699194406444747,0.305175144177471,-132.529259765922,"none"
"906","08LIT2692","Little Bear Creek Subbasin",-0.220607344652852,0.640802098967404,"none",-0.169590643274854,-0.253339449474883,0.327285580221955,576.636613288051,"none",-0.0220701761129525,0.685298526809389,"none",-0.116959064327485,-0.0340136054421771,0.501206441367393,73.6734693877556,"none",-0.0299821260402331,0.628113941049981,"none",-0.157894736842105,0,0.342960135243599,7.14285714285714,"none",-0.0440122234821527,0.456914815956948,"none",-0.12280701754386,0,0.460893253220815,7.14285714285714,"none",0.0978743441409825,0.032241870750463,"positive",0.339181286549708,0.0892857142857143,0.0360550399660637,-174.642857142857,"positive",0.0388173566211122,0.353078427386501,"none",0.146198830409357,0.0367647058823525,0.392670833189758,-67.4999999999991,"none",-0.0601204089869459,0.301852726207232,"none",-0.181286549707602,0,0.277656549858231,6.25,"none",0.107724241317682,0.0657419778777864,"none",0.187134502923977,0,0.243776107258385,4.28571428571429,"none",0.00955514486920872,0.923761940263968,"none",0.111111111111111,0.0430901815943368,0.52666363276698,-78.0424746075718,"none",-0.107710360703763,0.214823665373751,"none",-0.239766081871345,-0.0972222222222224,0.157385678769881,203,"none",-0.210683136275789,0.0807615042040193,"none",-0.315789473684211,-0.182238542091663,0.0631107828778544,373.666530667754,"none"
"925","08LIT2781","Little Bear Creek Subbasin",-0.218105955930228,0.407271926419485,"none",-0.161904761904762,-0.244715415292542,0.31900803011513,550.425064766132,"none",-0.00229610837631435,0.962655302199197,"none",-0.0333333333333333,0,0.854036502128272,4.76190476190476,"none",-0.0618269182305387,0.217592885896035,"none",-0.166666666666667,0,0.260489140503295,5.71428571428571,"none",0.110297206028126,0.070523528737745,"none",0.233333333333333,0,0.125650398782796,5.71428571428571,"none",-0.0450576267199808,0.101671850920507,"none",-0.195238095238095,0,0.159283491010312,3.75,"none",0.0150120026841738,0.594262337864651,"none",0.0761904761904762,0,0.639792514589769,6.47058823529412,"none",0.0415294601905196,0.559211453087344,"none",0.0333333333333333,0,0.851578679429021,5,"none",-0.0737554812587157,0.0532108121166874,"none",-0.257142857142857,0,0.0718100482492419,2.85714285714286,"none",-0.07209013949669,0.160714023081463,"none",-0.261904761904762,-0.0389863547758285,0.0832116427522784,88.0116959064329,"none",-0.0712918316411213,0.273234542349763,"none",-0.204761904761905,-0.0776942355889723,0.204081420192447,161.565162907268,"none",-0.0586265191096858,0.467951004758163,"none",-0.128571428571429,-0.0456119427967653,0.432173260716287,99.4912594545398,"none"
"946","08NOR1362","Swamp Creek Subbasin",0.593816510070684,0.142371092498341,"none",0.263157894736842,0.486609337894531,0.123715178751739,-939.247389647264,"none",0.10053664832552,0.207307085894209,"none",0.233918128654971,0.119047619047618,0.166340631623088,-235.952380952378,"none",0.111745126010461,0.150458594730153,"none",0.269005847953216,0.10204081632653,0.101556048896683,-201.224489795917,"none",-0.00962344043656493,0.876553772058507,"none",-0.064327485380117,0,0.707769347773299,2.85714285714286,"none",0.0739023617054994,0.027981996933866,"positive",0.315789473684211,0,0.0297504471688881,5,"positive",0.0774803501999943,0.156484555061576,"none",0.245614035087719,0.0980392156862733,0.14464369323999,-190.98039215686,"none",0.0418053574258986,0.434143828455026,"none",0.0994152046783626,0,0.55525674038875,1.25,"none",0.0705341575527022,0.0604026028734621,"none",0.280701754385965,0,0.0670523055655852,1.42857142857143,"none",-0.00509343840925123,0.957835663486359,"none",-0.0350877192982456,-0.011695906432749,0.86105212381504,30.4561403508782,"none",0.0151547172469668,0.822434750287728,"none",-0.0350877192982456,-0.011111111111111,0.860883269137912,24.0999999999997,"none",0.117374670449456,0.145042201462305,"none",0.298245614035088,0.120585701981051,0.0798729690007183,-235.081826012059,"none"
"965","08NOR1370","Swamp Creek Subbasin",0.38571980015335,0.303428693605091,"none",0.136842105263158,0.296910594887927,0.417304165627405,-556.817790043241,"none",0.133345868785166,0.0731850492130667,"none",0.284210526315789,0.131519274376417,0.0836487319135455,-260.290249433107,"none",0.0399567526912119,0.592121712331709,"none",0.0473684210526316,0,0.78248584807497,4.28571428571429,"none",-0.0427772293517652,0.529772986625017,"none",-0.105263157894737,0,0.52295413774752,2.85714285714286,"none",0.0250904902928599,0.472761909479806,"none",0.0789473684210526,0,0.616098394928003,3.75,"none",0.0410351702378912,0.378126516080778,"none",0.121052631578947,0,0.451113359355006,5.88235294117647,"none",0.0777393879565749,0.214933538617184,"none",0.142105263157895,0,0.379604216231297,2.5,"none",0.00893150942509233,0.709079372551638,"none",0.0368421052631579,0,0.793428247119734,0,"none",0.0856121877579807,0.298471675554551,"none",0.173684210526316,0.116959064327484,0.29840481930723,-228.684210526313,"none",0.0482797703923093,0.317895501863453,"none",0.178947368421053,0.0580808080808095,0.283305869064843,-115.667929292932,"none",-0.0314941080339714,0.635829855422175,"none",-0.121052631578947,-0.0374061769410611,0.475134294555834,82.6299987695345,"none"
"985","08NOR1750","North Creek Subbasin",1.1378380147706,0.00228447320029543,"positive",0.505263157894737,1.33797245574416,0.00205471897613181,-2640.67669443049,"positive",0.179992283065506,0.00933097953057298,"positive",0.436842105263158,0.186813186813187,0.00689254485650189,-370.910256410256,"positive",0.146830321295617,0.0501962448897535,"none",0.310526315789474,0.114468864468864,0.0498201127742328,-226.197344322343,"positive",0.232863712679766,0.00411207242471565,"positive",0.457894736842105,0.221088435374149,0.00358107279101495,-439.447278911563,"positive",0.0980911015402663,0.0519884398983929,"none",0.289473684210526,0.0763888888888889,0.061761862105423,-149.434027777778,"none",0.162141504532325,0.000540874007509575,"positive",0.510526315789474,0.161913250148544,0.00155374725989081,-321.306446821153,"positive",0.16999416015768,0.024568899978757,"positive",0.342105263157895,0.18543956043956,0.0300532650434419,-369.632554945055,"positive",0.275202569530632,3.54258806016937e-07,"positive",0.668421052631579,0.267857142857143,2.06304840775382e-05,-537.901785714286,"positive",0.0125377316566809,0.843751540184994,"none",0.0105263157894737,0,0.973708810355509,9.21052631578948,"none",-0.082495883722262,0.450457295073351,"none",-0.0789473684210526,-0.0607142857142857,0.647995452039994,128.359325396825,"none",-0.0573194859656156,0.545841615383171,"none",-0.0578947368421053,-0.0181331882678268,0.745214117874413,44.2631125617654,"none"
"1005","08NOR1756","North Creek Subbasin",2.30049999080524,0.0158156455295683,"positive",0.454545454545455,2.44501777319115,0.0617066900283127,-4893.75213064963,"none",0.246753246753246,0.269631563781899,"none",0.472727272727273,0.317460317460317,0.0448677072187942,-637.777777777777,"positive",0.207792207792205,0.0868422905453532,"none",0.4,0.238095238095238,0.0801183137276342,-477.619047619048,"none",0.415584415584414,0.00380064191195466,"positive",0.545454545454545,0.357142857142858,0.0161478991090733,-715.714285714286,"positive",0.340909090909089,0.0268041003328839,"positive",0.454545454545455,0.357142857142857,0.0544054853781708,-717.321428571429,"none",0.122994652406416,0.193515275727238,"none",0.490909090909091,0.117647058823529,0.0347555843596162,-236.117647058823,"positive",-0.0227272727272718,0.79369057389588,"none",0,0,1,0,"none",0,NA,"none",0,0,NA,0,"none",0.412014885699089,0.185821822455423,"none",0.363636363636364,0.394736842105263,0.137901601482137,-787.485380116958,"none",0.478282828282825,0.0316389707485007,"positive",0.709090909090909,0.347222222222222,0.00291663968956241,-697.111111111112,"positive",0.0988959361052379,0.657823573719493,"none",0.163636363636364,0.142118863049095,0.530915986988731,-280.80103359173,"none"
"1016","08NOR2115","North Creek Subbasin",1.1986323750631,0.000430032418508047,"positive",0.709090909090909,1.32963479149309,0.00309344932276118,-2648.05602240896,"positive",0.220836380901052,0.000494920730757872,"positive",0.690909090909091,0.238095238095238,0.00386205414075069,-475.238095238095,"positive",0.131077491627208,0.0496824786930686,"positive",0.418181818181818,0.102040816326531,0.0664377178549256,-203.469387755102,"none",0.0259845247719127,0.520968637888003,"none",-0.0181818181818182,0,1,1.42857142857143,"none",0.134902991107518,0.00996076151047339,"positive",0.490909090909091,0.0961538461538462,0.0331713662398739,-189.326923076923,"positive",0.11840791288221,0.0147796017988354,"positive",0.563636363636364,0.130718954248366,0.0157413960573077,-260.130718954249,"positive",0.177344381568309,0.00527002475151399,"positive",0.490909090909091,0.178571428571429,0.0347555843596162,-357.321428571429,"positive",0.0567809985756627,0.0313797359429539,"positive",0.4,0,0.0472209040035772,0,"positive",0.0251583328211844,0.772118504397339,"none",0.0181818181818182,0.014619883040935,1,-24.6198830409343,"none",0.0218719123327046,0.244707341066016,"none",0.236363636363636,0.0222222222222223,0.343283918228662,-44.0111111111112,"none",0.28626744847534,0.0153901433496111,"positive",0.581818181818182,0.331357349141206,0.0154909404828918,-660.843593251253,"positive"
"1027","08NOR2306","North Creek Subbasin",0.274509399390686,0.310919696278443,"none",0.254901960784314,0.380213434483,0.150050636557259,-738.85291403383,"none",0.0180561999222609,0.724420886693677,"none",0.0718954248366013,0,0.701152795722346,1.66666666666666,"none",0.0175546388133049,0.685915493437638,"none",0.111111111111111,0,0.483878914628279,2.85714285714286,"none",-0.0650775538864753,0.256654322451801,"none",-0.189542483660131,0,0.263222381730056,1.42857142857143,"none",0.0028526288071665,0.929021676825041,"none",0.124183006535948,0,0.422524615950644,2.5,"none",0.00913873844104521,0.803892005178852,"none",0.0457516339869281,0,0.815471814162329,4.11764705882353,"none",0.0694505398051463,0.073871619942927,"none",0.281045751633987,0,0.0863233550089962,1.25,"none",0.0310967887549991,0.332811157948957,"none",0.124183006535948,0,0.405213240128612,1.42857142857143,"none",0.0168719584150092,0.867337462510005,"none",0.104575163398693,0.0515995872033023,0.569645590698861,-101.900584795322,"none",-0.0205291748344487,0.291344273349948,"none",-0.124183006535948,-0.0123456790123457,0.492664310557755,25.3703703703704,"none",0.195094635152678,0.0266194777875505,"positive",0.372549019607843,0.0516795865633057,0.0333132084666842,-94.5219638242858,"positive"
"1045","08SAM0000","Sammamish River Subbasin",0.360306523313732,0.164922451122397,"none",0.333333333333333,0.434737637745157,0.0582402695915613,-866.976439698687,"none",0.0262478485370057,0.381364831856624,"none",0.228758169934641,0,0.144789615072704,0,"none",-0.00537865748709211,0.76227471773297,"none",-0.0261437908496732,0,0.833096553023686,0,"none",0.0705679862306385,0.072820876950992,"none",0.320261437908497,0,0.0366545045456407,1.42857142857143,"positive",0.0485692771084338,0.187188898075295,"none",0.215686274509804,0,0.191295060236827,1.25,"none",0.0249822820694548,0.275061074372394,"none",0.215686274509804,0,0.169936083336694,0,"none",0.102786144578315,0.191991103622108,"none",0.287581699346405,0.113636363636364,0.0840149843698992,-227.5,"none",0,NA,"none",0,0,NA,0,"none",0.140007398013106,0.0884584089378758,"none",0.326797385620915,0.129490392648288,0.0632627675349535,-258.851294903927,"none",0.0299113119143243,0.270311595566297,"none",0.38562091503268,0.0213675213675214,0.0250070961446715,-42.8461538461539,"positive",-0.0773870676504543,0.264763079615811,"none",-0.0392156862745098,0,0.768538290805284,0,"none"
"1063","08SAM1914","Sammamish River Subbasin",-0.204515862039206,0.730547435544851,"none",-0.153846153846154,-0.302796726976846,0.502158251500749,631.243704550388,"none",0.0382457130317565,0.66463544115169,"none",0.102564102564103,0.0341880341880345,0.665406068725059,-66.439560439561,"none",-0.0644220821969339,0.267530439246785,"none",-0.205128205128205,0,0.282333726245865,1.42857142857143,"none",0.145302360575567,0.107484314212138,"none",0.333333333333333,0.124458874458875,0.102684115643635,-247.678571428572,"none",0.0938117182356799,0.275430586964316,"none",0.153846153846154,0,0.472713922735059,2.5,"none",0.0445339426092996,0.500436006720647,"none",0.0897435897435897,0,0.706748370290585,2.35294117647059,"none",0.0320934825543129,0.749795733192017,"none",0.0128205128205128,0,1,3.75,"none",-0.0112856202388795,0.682412882519903,"none",-0.0512820512820513,0,0.688499741096634,0,"none",0.0986144316243742,0.6103441694374,"none",0.153846153846154,0.0962475633528267,0.502158251500749,-191.173245614036,"none",0.0417306707629283,0.505174885798551,"none",0.192307692307692,0.0500000000000001,0.390377248382398,-100.038888888889,"none",-0.62314047899731,0.00156313558291141,"negative",-0.653846153846154,-0.625076904146672,0.0022420857292315,1260.8896271687,"negative"
"1076","08SAM2674","Sammamish River Subbasin",0.866253641806678,0.00436857395930405,"positive",0.382352941176471,0.803283702581917,0.0356564176022276,-1599.69096699327,"positive",0.0666411122557304,0.14097940199372,"none",0.213235294117647,0.0421245421245425,0.236025103701831,-82.8919413919421,"none",0.0424043506384615,0.360944691504211,"none",0.0882352941176471,0,0.62230077245075,1.42857142857143,"none",0.131165999856253,0.0153111364002985,"positive",0.404411764705882,0.136363636363636,0.0196392063344799,-271.642857142857,"positive",0.0352171725641419,0.540826352394732,"none",0.0661764705882353,0,0.729602106903202,2.5,"none",0.0959840585571753,0.00431637386493609,"positive",0.507352941176471,0.107843137254902,0.00413654807176094,-215.911764705882,"positive",0.215390742914633,0.000759805561508314,"positive",0.507352941176471,0.208333333333333,0.0036643270487375,-415.625,"positive",0.0504300328214452,0.191487826111365,"none",0.132352941176471,0,0.340937277666733,0,"none",0.0613039670561052,0.40605885949434,"none",0.316176470588235,0.0260266049739736,0.078982579263783,-52.0406786196265,"none",0.178293923640219,0.00123354152643222,"positive",0.485294117647059,0.160493827160494,0.00731669003608469,-321.685185185185,"positive",-0.0105777184974864,0.923830639356167,"none",0.0441176470588235,0.0090439276485788,0.835623699930747,-15.1821705426356,"none"
"1093","08SAM2855","Sammamish River Subbasin",0.238259736978135,0.14847115746769,"none",0.227941176470588,0.254644699106142,0.216150713347492,-504.630386528333,"none",-0.020740993294692,0.484498298533967,"none",-0.0588235294117647,0,0.474958539889507,0,"none",0.00894988066825765,0.54716864978905,"none",0.0441176470588235,0,0.609834043673459,0,"none",0.000284123195817909,0.993047220996769,"none",0.0514705882352941,0,0.65561423002474,0,"none",-0.0312002784407309,0.33257081267415,"none",-0.161764705882353,0,0.273647793336066,0,"none",0.00409471664560813,0.680722142146408,"none",0.0441176470588235,0,0.752784132649847,0,"none",0.00174025457438366,0.941208587998918,"none",-0.0147058823529412,0,0.954852800176366,0,"none",0,NA,"none",0,0,NA,0,"none",0.167512223943574,0.00317127180770186,"positive",0.507352941176471,0.179615705931496,0.00358203974273218,-360.989974937344,"positive",-0.00423185715548474,0.13550259384669,"none",-0.161764705882353,0,0.188197075787011,0,"none",0.111851666841401,0.315133011146599,"none",0.125,0.055370985603544,0.50948363846612,-105.138427464009,"none"
"1110","08SAM2862","Sammamish River Subbasin",-0.54136726009351,0.244547118100007,"none",-0.161904761904762,-0.263624557670198,0.428480419497997,599.036757896398,"none",-0.086988483214889,0.328198076814944,"none",-0.0952380952380952,-0.0340136054421772,0.65271044057584,75.2040816326537,"none",-0.176427346238656,0.0346488672065632,"negative",-0.352380952380952,-0.158730158730158,0.0660749039404035,324.126984126982,"none",0.0894388630237698,0.315161014589614,"none",0.238095238095238,0.142857142857143,0.220470949914164,-280.714285714286,"none",0.028945111492282,0.702687118845052,"none",0.0571428571428571,0,0.795987215388627,7.5,"none",-0.0433861366158815,0.529922904833058,"none",-0.0761904761904762,0,0.724347170239532,6.47058823529412,"none",0.0525300171526526,0.412074606790618,"none",0.180952380952381,0,0.35304931539285,8.75,"none",0.0422690517030068,0.526385391805682,"none",0.0666666666666667,0,0.75037241342677,4.28571428571429,"none",-0.115153521310422,0.34968155178145,"none",-0.142857142857143,-0.0691121743753326,0.488422316622593,146.746411483254,"none",-0.256360777587185,0.0244909458485419,"negative",-0.257142857142857,-0.263888888888889,0.196005859043901,538.347222222222,"none",-0.0762340384981868,0.323526202668478,"none",-0.161904761904762,-0.0328870096311955,0.427346286810038,75.2337326755927,"none"
"1125","08SAM3045","Sammamish River Subbasin",0.539865281680052,0.53392478593085,"none",0.288888888888889,0.816067947646883,0.283130870662347,-1605.64828986128,"none",0.0950498776585715,0.464472641719304,"none",0.155555555555556,0.119047619047618,0.588506355271711,-235.952380952378,"none",-0.0602296254470126,0.536654349749632,"none",-0.288888888888889,0,0.238562635593107,2.85714285714286,"none",0.142104272539053,0.217239202984134,"none",0.288888888888889,0.158730158730159,0.256130483733786,-314.68253968254,"none",0.0650527009222654,0.48159716668764,"none",0.266666666666667,0.125,0.308486899993609,-246.75,"none",0.0209253661939086,0.751110596757486,"none",0.0666666666666667,0,0.851626208424399,2.35294117647059,"none",0.119400527009221,0.296016022166264,"none",0.311111111111111,0.147058823529412,0.226085875984,-289.926470588235,"none",0.0159984942593637,0.777394275351826,"none",0.0666666666666667,0,0.835705026995279,1.42857142857143,"none",0.148394702170444,0.372914226097871,"none",0.288888888888889,0.160818713450293,0.283130870662347,-320.029239766082,"none",0.171204801639581,0.0483197928049027,"positive",0.4,0.0987654320987656,0.0837980110230496,-188.913580246914,"none",-0.178035835265343,0.390316119621969,"none",-0.177777777777778,0,0.476485410064149,0,"none"
"1135","08SAM3047","Sammamish River Subbasin",0.942892898844177,0.0016329681194191,"positive",0.437908496732026,0.947786721277656,0.0124218457338865,-1844.45856301899,"positive",0.112536242567202,0.0587730649868018,"none",0.333333333333333,0.119047619047618,0.0545299311189215,-231.726190476188,"none",0.0766622438449107,0.0656265073240206,"none",0.274509803921569,0,0.0784046348681752,4.28571428571429,"none",0.0928792569659561,0.198742678044909,"none",0.202614379084967,0,0.232614613518002,7.14285714285714,"none",-0.0412796697626486,0.47665025873958,"none",-0.130718954248366,0,0.442966054627136,5,"none",0.137194196564081,0.00733373608309579,"positive",0.457516339869281,0.168067226890756,0.00805086793453585,-333.277310924369,"positive",0.189628482972147,0.0277854358878091,"positive",0.366013071895425,0.192307692307692,0.0321971705624508,-380.528846153846,"positive",0.0176912870411307,0.777322273725895,"none",0.111111111111111,0,0.508762388123127,1.42857142857143,"none",0.0758604457480198,0.292086238499676,"none",0.215686274509804,0.0292397660818714,0.202937336994856,-49.3713450292399,"none",0.19974773535146,0.0769113466269085,"none",0.30718954248366,0.222222222222222,0.0810058541080431,-441.888888888889,"none",0.0819726775519191,0.106890792716946,"none",0.352941176470588,0.0675809978135562,0.0442354891038485,-127.25303120652,"positive"
"1153","08WES0622","W Lake Washington - Seattle N Subbasin",0.145773922746755,0.442275032491413,"none",0.150326797385621,0.14768138997745,0.40467024441074,-282.17524316948,"none",0.0193374454811083,0.50285006453233,"none",0.111111111111111,0,0.519938061367072,0.476190476190476,"none",0.0162321622651636,0.533795293329302,"none",0.0849673202614379,0,0.479245660735701,1.42857142857143,"none",0.041356726466894,0.271260405575423,"none",0.137254901960784,0,0.355054477652041,1.42857142857143,"none",-0.0355696077462731,0.473945568229772,"none",-0.163398692810458,0,0.333419425253922,1.25,"none",-0.0111590926262817,0.607556572759517,"none",-0.0915032679738562,0,0.580958593199881,0,"none",0.0608882521489992,0.228440291231843,"none",0.228758169934641,0,0.170602686302579,1.25,"none",0,NA,"none",0,0,NA,0,"none",0.101618370928145,0.341381426591389,"none",0.163398692810458,0.116959064327485,0.363315909666391,-231.900584795322,"none",-0.0421126590477458,0.247026789729586,"none",-0.26797385620915,-0.0416666666666667,0.128091358564487,84.6736111111113,"none",-0.00481767512325242,0.952681622332535,"none",0.0392156862745098,0.0469814423302791,0.849681746289072,-90.3077284472625,"none"
"1171","08WES0629","Thornton Creek Subbasin",-0.0159904067543433,0.953423850621084,"none",0.373684210526316,0.319543753173784,0.023068628828586,-639.929652050879,"positive",-0.0314388703688628,0.333725458903528,"none",-0.0368421052631579,0,0.706012520055719,0,"none",-0.0634197902268457,0.0785123839230306,"none",-0.1,0,0.118571432444394,0,"none",-0.0321164322302602,0.438712528998368,"none",0.0368421052631579,0,0.794949512946621,0,"none",0.01529595902106,0.708145306503398,"none",0.0789473684210526,0,0.623425431418363,1.25,"none",-0.036660082359636,0.0756028914216103,"none",-0.142105263157895,0,0.221864012562799,0,"none",0.0416192373363726,0.449087357666453,"none",0.326315789473684,0,0.0230693603145322,0,"positive",-0.0422798601512304,0.0785123839230307,"none",-0.1,0,0.118571432444394,0,"none",0.153155132186377,0.00724954776406019,"positive",0.342105263157895,0.144249512670565,0.034823927810072,-288.69395711501,"positive",-0.0773256181622693,0.128374557513226,"none",0.0631578947368421,0,0.686075935168286,0,"none",0.0571799182009509,0.18167429533009,"none",0.0736842105263158,0,0.542964483555077,0,"none"
